"Country","CustomerID","TotalRevenue","LogRevenue"
"United Kingdom",16951,1277.75,7.15285599764839
"United Kingdom",16952,167.61,5.12163985213917
"United Kingdom",16953,20.8,3.03495298670727
"United Kingdom",16954,2085.08,7.64256250280138
"United Kingdom",16955,518.67,6.25126784278479
"United Kingdom",16956,308.74,5.7324994987537
"United Kingdom",16957,416.64,6.03222253958015
"United Kingdom",16959,117.35,4.76516092229703
"United Kingdom",16960,507.05,6.22860961805801
"United Kingdom",16961,234.17,5.45604734731392
"United Kingdom",16963,110.55,4.70546790730346
"United Kingdom",16965,201.19,5.30424973520114
"United Kingdom",16966,2154.97,7.67553208132726
"United Kingdom",16967,319.02,5.7652537967443
"United Kingdom",16968,439.43,6.08547843254023
"United Kingdom",16969,650.41,6.47760293326916
"United Kingdom",16971,357.21,5.87832384413119
"United Kingdom",16976,251.52,5.52752250924084
"United Kingdom",16978,344.33,5.84160049986256
"United Kingdom",16979,1852,7.52402141520612
"United Kingdom",16980,1078.96,6.9837528932086
"United Kingdom",16982,384.06,5.95079879038197
"United Kingdom",16983,1931.25,7.56592274064606
"United Kingdom",16984,4481.35,8.40767961930118
"United Kingdom",16985,5464.12,8.60595836294212
"United Kingdom",16986,1873.2,7.53540347730939
"United Kingdom",16987,1625.05,7.39329386352124
"United Kingdom",16988,126.12,4.83723383467686
"United Kingdom",16989,1133.25,7.03284488982096
"United Kingdom",16990,179,5.18738580584075
"United Kingdom",16992,1614.31,7.38666289977974
"United Kingdom",16996,1456.96,7.28410735214642
"United Kingdom",16997,702,6.55393340402581
"United Kingdom",16998,295,5.68697535633982
"United Kingdom",16999,484.82,6.18377768802959
"United Kingdom",17001,3989.57,8.29143873465281
"United Kingdom",17002,1493.73,7.30903162646885
"United Kingdom",17004,1412.94,7.25342791893794
"United Kingdom",17006,781.78,6.66157337104135
"United Kingdom",17007,889.93,6.79114280794759
"United Kingdom",17010,195.36,5.27484401036239
"United Kingdom",17011,270.9,5.60174974909105
"United Kingdom",17014,586.33,6.37388277100497
"United Kingdom",17015,1842.56,7.51891118798376
"United Kingdom",17017,8694.26,9.07041831678365
"United Kingdom",17018,920.1,6.82448235978832
"United Kingdom",17019,1272.61,7.14882518869647
"United Kingdom",17022,71,4.26267987704132
"United Kingdom",17024,95.85,4.56278446949165
"United Kingdom",17025,357.77,5.8798903218355
"United Kingdom",17026,154.83,5.04232774082875
"United Kingdom",17027,890.29,6.79154725234761
"United Kingdom",17029,716,6.57368016696065
"United Kingdom",17030,146.87,4.98954784176577
"United Kingdom",17031,380.35,5.94109188144331
"United Kingdom",17033,1030.14,6.93744999431718
"United Kingdom",17034,745.52,6.6140819614774
"United Kingdom",17035,433.53,6.07196099797835
"United Kingdom",17037,1267.32,7.14465971354638
"United Kingdom",17038,112.4,4.72206393745959
"United Kingdom",17040,449.73,6.10864740269233
"United Kingdom",17041,1081.57,6.98616896821764
"United Kingdom",17042,1044.38,6.95117868689056
"United Kingdom",17043,1735.18,7.45886643339737
"United Kingdom",17044,948.48,6.85486070322761
"United Kingdom",17045,339.44,5.82729720089407
"United Kingdom",17046,642.02,6.4646194558527
"United Kingdom",17047,1100.9,7.00388330607636
"United Kingdom",17048,925.35,6.83017204432376
"United Kingdom",17049,5659.98,8.64117563762208
"United Kingdom",17050,3228.84,8.07987821858602
"United Kingdom",17051,247.14,5.50995497767604
"United Kingdom",17052,413.75,6.02526192669127
"United Kingdom",17053,498.48,6.21156346823597
"United Kingdom",17054,1356.33,7.21253780172427
"United Kingdom",17058,1179.89,7.07317649277544
"United Kingdom",17059,3095.04,8.03755610910626
"United Kingdom",17060,234.24,5.45634623077295
"United Kingdom",17061,5232.23,8.56259285241546
"United Kingdom",17062,538.37,6.28854605612428
"United Kingdom",17063,1461.14,7.28697223193735
"United Kingdom",17064,859.35,6.7561762895227
"United Kingdom",17068,4552.14,8.42335273104499
"United Kingdom",17069,2709.7,7.90459320663892
"United Kingdom",17070,312.14,5.74345180511441
"United Kingdom",17071,2429.03,7.79524727968753
"United Kingdom",17073,1446.09,7.27661864144574
"United Kingdom",17075,834.12,6.72637727690039
"United Kingdom",17076,841.08,6.73468678030023
"United Kingdom",17078,378.2,5.93542315622436
"United Kingdom",17079,118.8,4.77744140692854
"United Kingdom",17080,287.62,5.66164016445823
"United Kingdom",17081,290.16,5.67043249497465
"United Kingdom",17082,2003.85,7.60282560910393
"United Kingdom",17083,1405.78,7.24834758786581
"United Kingdom",17084,2949.75,7.98947569998003
"United Kingdom",17085,1566.65,7.35669486067558
"United Kingdom",17086,2050.08,7.62563409576127
"United Kingdom",17088,1991.01,7.59639732665329
"United Kingdom",17090,2043.95,7.62263948918487
"United Kingdom",17091,3827.76,8.25003505468261
"United Kingdom",17092,1777.78,7.48312067388492
"United Kingdom",17094,302,5.71042701737487
"United Kingdom",17095,1324.16,7.18853357511712
"United Kingdom",17096,1022.13,6.92964396423977
"United Kingdom",17100,971.74,6.87908827896675
"United Kingdom",17101,1621.73,7.3912487596601
"United Kingdom",17102,25.5,3.23867845216438
"United Kingdom",17105,665.78,6.50095928563898
"United Kingdom",17107,10815.43,9.28872909718993
"United Kingdom",17109,885.04,6.78563284172666
"United Kingdom",17110,163.3,5.09558899997642
"United Kingdom",17111,248.61,5.51588540352906
"United Kingdom",17114,808.62,6.69532909100912
"United Kingdom",17115,837.5,6.73042126369922
"United Kingdom",17117,116.2,4.75531284441781
"United Kingdom",17118,157.02,5.05637318577011
"United Kingdom",17119,606.91,6.40838050988517
"United Kingdom",17120,307.46,5.72834499748445
"United Kingdom",17122,138.32,4.92956984137504
"United Kingdom",17123,345.3,5.84441360439595
"United Kingdom",17124,298.89,5.70007561272487
"United Kingdom",17125,259.35,5.55817850079741
"United Kingdom",17126,1004.75,6.91249403332931
"United Kingdom",17128,157.09,5.05681888951185
"United Kingdom",17131,2463.17,7.80920441725714
"United Kingdom",17133,4892.24,8.49540555529296
"United Kingdom",17134,425,6.05208916892442
"United Kingdom",17135,1139.73,7.03854667123176
"United Kingdom",17138,380.5,5.94148617730174
"United Kingdom",17139,10668.47,9.2750479413243
"United Kingdom",17140,465.32,6.14272534094857
"United Kingdom",17142,579,6.361302477573
"United Kingdom",17144,984.57,6.89220499763382
"United Kingdom",17146,749.78,6.61977983016639
"United Kingdom",17147,1714.59,7.44692926396356
"United Kingdom",17148,124.88,4.82735327620718
"United Kingdom",17152,1689.5,7.43218790615434
"United Kingdom",17153,213.78,5.3649474488458
"United Kingdom",17154,329.34,5.79709065178985
"United Kingdom",17155,251.7,5.52823790214127
"United Kingdom",17157,319,5.76519110278484
"United Kingdom",17158,1266.97,7.14438350206133
"United Kingdom",17159,1538.88,7.3388101580893
"United Kingdom",17160,3518.03,8.16565645283363
"United Kingdom",17162,1715.46,7.44743654520941
"United Kingdom",17163,293.1,5.68051384771685
"United Kingdom",17164,2467.35,7.81089997918628
"United Kingdom",17165,158.68,5.06688959564613
"United Kingdom",17166,206.34,5.32952529367223
"United Kingdom",17169,835.78,6.72836542055785
"United Kingdom",17171,224.91,5.41570032218308
"United Kingdom",17172,317.76,5.76129638085681
"United Kingdom",17173,3766.6,8.23392801676065
"United Kingdom",17174,59.9,4.0926765051214
"United Kingdom",17175,1443.69,7.27495761496497
"United Kingdom",17176,306.13,5.72400984833617
"United Kingdom",17179,711.79,6.56778292408727
"United Kingdom",17180,796.03,6.6796368735764
"United Kingdom",17181,239.92,5.48030553444075
"United Kingdom",17183,3347.31,8.11591231717928
"United Kingdom",17186,144,4.969813299576
"United Kingdom",17187,203.95,5.31787486576357
"United Kingdom",17188,2474.23,7.81368451548658
"United Kingdom",17189,384.4,5.95168367709614
"United Kingdom",17190,444.74,6.09748984175129
"United Kingdom",17191,2095.13,7.64737088293703
"United Kingdom",17193,1699.3,7.43797168054006
"United Kingdom",17194,262.62,5.57070812043086
"United Kingdom",17197,1013.01,6.92068137586827
"United Kingdom",17198,692.22,6.53990382416725
"United Kingdom",17201,342.63,5.83665114773063
"United Kingdom",17203,3563.85,8.17859670016291
"United Kingdom",17204,1564.56,7.35535991328439
"United Kingdom",17205,384.08,5.95085086422268
"United Kingdom",17206,204.24,5.31929577293323
"United Kingdom",17211,2317.22,7.74812347029173
"United Kingdom",17212,226.85,5.42428900610997
"United Kingdom",17213,2781.23,7.93064855487746
"United Kingdom",17214,1069.12,6.97459115916839
"United Kingdom",17217,113.5,4.73180283692146
"United Kingdom",17218,1960.72,7.58106703170797
"United Kingdom",17219,114.23,4.73821395974586
"United Kingdom",17220,3198.25,8.07035906419715
"United Kingdom",17221,335.13,5.81451851625087
"United Kingdom",17222,354.15,5.86972055219963
"United Kingdom",17223,426.79,6.05629208897504
"United Kingdom",17226,393.49,5.97505565457393
"United Kingdom",17227,939.32,6.84515620922561
"United Kingdom",17228,1906.09,7.5528093024068
"United Kingdom",17229,318.76,5.76443846852955
"United Kingdom",17230,3638.41,8.1993020520133
"United Kingdom",17231,3174.32,8.06284871516008
"United Kingdom",17232,421.52,6.04386722590103
"United Kingdom",17233,190.88,5.25164495834961
"United Kingdom",17234,149.89,5.0099016917425
"United Kingdom",17235,550.06,6.31002736318563
"United Kingdom",17236,916.13,6.82015827600162
"United Kingdom",17237,314.69,5.7515880272706
"United Kingdom",17238,3744.65,8.22808343363993
"United Kingdom",17239,382.5,5.94672865326659
"United Kingdom",17242,1135.04,7.03442317158526
"United Kingdom",17243,8676.85,9.06841383856328
"United Kingdom",17244,954.9,6.86160662295616
"United Kingdom",17245,171.45,5.14429167890893
"United Kingdom",17247,282.19,5.64258060292976
"United Kingdom",17248,318.65,5.7640933217603
"United Kingdom",17250,384.52,5.95199580319762
"United Kingdom",17251,283.28,5.64643580780365
"United Kingdom",17252,353.86,5.86890135468486
"United Kingdom",17253,178.26,5.18324315870257
"United Kingdom",17254,272.44,5.60741840637312
"United Kingdom",17255,298.41,5.69846837983243
"United Kingdom",17256,240,5.48063892334199
"United Kingdom",17259,603.37,6.40253060722579
"United Kingdom",17262,1253.36,7.13358322408523
"United Kingdom",17263,63.44,4.15009457732659
"United Kingdom",17265,562.9,6.33310199246998
"United Kingdom",17266,310.64,5.73863468542341
"United Kingdom",17267,317.62,5.7608556996825
"United Kingdom",17268,763.64,6.63809647392646
"United Kingdom",17272,2148.63,7.67258570871525
"United Kingdom",17274,111.98,4.71832028392075
"United Kingdom",17277,1065.35,6.97105866265138
"United Kingdom",17278,246.04,5.50549412434017
"United Kingdom",17279,187.83,5.23553729842533
"United Kingdom",17282,1703.41,7.44038740330147
"United Kingdom",17284,1652.58,7.41009298205177
"United Kingdom",17286,153.92,5.0364329869174
"United Kingdom",17287,1064.11,6.96989404801653
"United Kingdom",17288,1419.73,7.25822199167117
"United Kingdom",17289,944.41,6.85056039388888
"United Kingdom",17290,525.24,6.2638553009908
"United Kingdom",17291,550.8,6.3113717668545
"United Kingdom",17293,1875.11,7.53642260335036
"United Kingdom",17295,556.95,6.3224754692912
"United Kingdom",17297,131.78,4.88113386548567
"United Kingdom",17298,498.42,6.21144309507904
"United Kingdom",17299,669.11,6.5059484711262
"United Kingdom",17301,197.63,5.28639659565234
"United Kingdom",17302,1135.63,7.0349428420026
"United Kingdom",17303,250.04,5.52162090506361
"United Kingdom",17306,8631.31,9.06315156861787
"United Kingdom",17309,82.75,4.41582401425717
"United Kingdom",17311,1384.85,7.23334710950712
"United Kingdom",17312,644.3,6.4681644561446
"United Kingdom",17313,2328.84,7.753125568512
"United Kingdom",17314,2527.92,7.8351521091964
"United Kingdom",17315,6292.26,8.74707558563848
"United Kingdom",17317,2600.34,7.86339748469079
"United Kingdom",17320,1200.62,7.09059336901649
"United Kingdom",17321,700.86,6.55230815239566
"United Kingdom",17323,921.07,6.82553603771023
"United Kingdom",17324,990.23,6.8979372393781
"United Kingdom",17325,96.8,4.57264699428253
"United Kingdom",17329,523.11,6.25979176699751
"United Kingdom",17330,363.9,5.89687910461811
"United Kingdom",17331,175.2,5.16592817850229
"United Kingdom",17333,494.25,6.20304146205073
"United Kingdom",17334,307.02,5.72691289204506
"United Kingdom",17337,2027.87,7.61474126009231
"United Kingdom",17338,6643.93,8.80145893485589
"United Kingdom",17339,243.36,5.49454182851098
"United Kingdom",17340,12353.29,9.42167770333994
"United Kingdom",17341,781.36,6.66103599113922
"United Kingdom",17343,193.64,5.26600076507149
"United Kingdom",17344,160.57,5.07872998456159
"United Kingdom",17345,537.74,6.28737517197307
"United Kingdom",17346,2676.56,7.89228766691824
"United Kingdom",17347,228.96,5.43354731580814
"United Kingdom",17348,1159.52,7.05576140536097
"United Kingdom",17349,110.75,4.70727540892524
"United Kingdom",17350,1286.07,7.15934633566455
"United Kingdom",17351,587.15,6.37528032381109
"United Kingdom",17353,1740,7.46164039220858
"United Kingdom",17354,1393.06,7.2392580453576
"United Kingdom",17356,178.22,5.18301874218457
"United Kingdom",17357,388.14,5.96136609928395
"United Kingdom",17358,365.85,5.90222341333004
"United Kingdom",17359,127.86,4.85093591533858
"United Kingdom",17360,585.79,6.37296136357534
"United Kingdom",17361,488.2,6.19072515795886
"United Kingdom",17362,312.23,5.74374009571333
"United Kingdom",17364,4481.18,8.40764168358436
"United Kingdom",17365,4801.56,8.47669614409492
"United Kingdom",17367,168.4,5.12634210180823
"United Kingdom",17368,1912.67,7.5562554506392
"United Kingdom",17370,446.18,6.1007224580445
"United Kingdom",17371,423.89,6.04947398761088
"United Kingdom",17372,1342.68,7.20242289560763
"United Kingdom",17373,646.92,6.47222263925158
"United Kingdom",17374,495.77,6.20611210950093
"United Kingdom",17375,400.1,5.99171451586319
"United Kingdom",17376,203.2,5.31419071570433
"United Kingdom",17377,4100.92,8.31896661776458
"United Kingdom",17379,404.66,6.00304720835105
"United Kingdom",17381,20275.61,9.91717396484422
"United Kingdom",17382,65.4,4.18052225846315
"United Kingdom",17383,199.29,5.29476105034526
"United Kingdom",17384,336.4,5.81830092809879
"United Kingdom",17385,261.11,5.56494177447378
"United Kingdom",17386,2686.42,7.89596473120325
"United Kingdom",17387,784.11,6.66454931663087
"United Kingdom",17388,1259.56,7.13851773260958
"United Kingdom",17389,31833.68,10.3682801277938
"United Kingdom",17391,508.8,6.23205501202591
"United Kingdom",17392,457.91,6.12667265825402
"United Kingdom",17394,203.87,5.31748253580905
"United Kingdom",17396,7330.8,8.89983992944372
"United Kingdom",17397,696.41,6.54593856735441
"United Kingdom",17398,653.38,6.48215888957698
"United Kingdom",17400,2129.96,7.66385847918441
"United Kingdom",17402,2633.85,7.87620193307345
"United Kingdom",17403,281.62,5.64055864448917
"United Kingdom",17405,1031.41,6.93868207712929
"United Kingdom",17406,2200.42,7.69640353021649
"United Kingdom",17408,32.65,3.48584485572244
"United Kingdom",17409,771.85,6.64879023062785
"United Kingdom",17410,1214.72,7.10226887654145
"United Kingdom",17411,778.94,6.65793402108157
"United Kingdom",17412,1258.06,7.1373261308766
"United Kingdom",17414,778,6.65672652417839
"United Kingdom",17415,507.84,6.23016643733804
"United Kingdom",17416,6893.42,8.83832261240907
"United Kingdom",17418,463.46,6.13872008138974
"United Kingdom",17419,4226.57,8.34914606839911
"United Kingdom",17420,598.83,6.3949777514909
"United Kingdom",17422,1979.37,7.59053389123982
"United Kingdom",17423,698.41,6.54880632286504
"United Kingdom",17425,759.17,6.63222573123573
"United Kingdom",17426,5037.26,8.52461756244009
"United Kingdom",17427,100.8,4.61313835563727
"United Kingdom",17428,17256.85,9.75596444508487
"United Kingdom",17429,524.92,6.26324587002809
"United Kingdom",17430,265.76,5.58259364586498
"United Kingdom",17431,403.3,5.99968070187932
"United Kingdom",17432,365.76,5.90197738060645
"United Kingdom",17433,303.16,5.71426071894383
"United Kingdom",17434,2373.82,7.77225575089654
"United Kingdom",17436,216.3,5.37666633295901
"United Kingdom",17438,388.45,5.96216446139643
"United Kingdom",17440,186.42,5.22800219263301
"United Kingdom",17442,2248.56,7.71804529031104
"United Kingdom",17446,120.9,4.79496375762075
"United Kingdom",17447,541.53,6.29439846656848
"United Kingdom",17449,2520.86,7.83235539212743
"United Kingdom",17450,194550.79,12.1784485390572
"United Kingdom",17451,1721.4,7.45089319221537
"United Kingdom",17453,486.72,6.18768900907093
"United Kingdom",17454,517.53,6.24906749447376
"United Kingdom",17455,131.7,4.88052660874924
"United Kingdom",17456,249.86,5.52090076100368
"United Kingdom",17457,1737.7,7.46031767872821
"United Kingdom",17458,316.5,5.75732324158423
"United Kingdom",17459,657.3,6.48814053526953
"United Kingdom",17460,622.43,6.43363117221671
"United Kingdom",17461,757.46,6.62997073070875
"United Kingdom",17462,675.69,6.5157343909814
"United Kingdom",17463,1896.41,7.54771790416318
"United Kingdom",17464,289.96,5.66974298243268
"United Kingdom",17466,763.28,6.63762493644359
"United Kingdom",17468,137,4.91998092582813
"United Kingdom",17469,1870.97,7.53421229193923
"United Kingdom",17470,1125.07,7.02560053492502
"United Kingdom",17472,710.29,6.5656733373463
"United Kingdom",17475,194.37,5.26976355912998
"United Kingdom",17480,511.82,6.23797300072692
"United Kingdom",17481,1255.59,7.13536086061624
"United Kingdom",17483,414.04,6.02596258751555
"United Kingdom",17486,396.87,5.9836087711424
"United Kingdom",17489,376.64,5.93128982407191
"United Kingdom",17490,2092.32,7.64602877715819
"United Kingdom",17491,3558.87,8.1771983577287
"United Kingdom",17492,374.57,5.92577870137853
"United Kingdom",17495,497.56,6.20971615234176
"United Kingdom",17496,271.05,5.60230330570635
"United Kingdom",17498,272.22,5.60661056290393
"United Kingdom",17499,622.88,6.43435388386215
"United Kingdom",17500,1138,7.03702761468628
"United Kingdom",17501,288.6,5.66504164633977
"United Kingdom",17502,689.1,6.53538639836316
"United Kingdom",17503,558.96,6.3260779142442
"United Kingdom",17504,2997.03,8.00537707727657
"United Kingdom",17505,1145.84,7.04389327147161
"United Kingdom",17506,302.2,5.71108904983864
"United Kingdom",17507,605.58,6.40618667647882
"United Kingdom",17509,6115.14,8.71852294238087
"United Kingdom",17510,308.48,5.73165701142218
"United Kingdom",17511,91062.38,11.4193000451604
"United Kingdom",17512,2924.99,7.98104634085669
"United Kingdom",17513,513.2,6.24066563274148
"United Kingdom",17514,208.65,5.34065820703756
"United Kingdom",17515,639.02,6.45993575279227
"United Kingdom",17516,768.08,6.64389389438937
"United Kingdom",17517,153.94,5.03656291610617
"United Kingdom",17519,1844.02,7.51970325004471
"United Kingdom",17520,546.81,6.30410139290495
"United Kingdom",17521,723.21,6.583699636416
"United Kingdom",17522,1070.71,6.97607725880493
"United Kingdom",17523,652.74,6.48117888766105
"United Kingdom",17524,145,4.97673374242057
"United Kingdom",17525,422.7,6.04666270757274
"United Kingdom",17526,1195.9,7.08665431897476
"United Kingdom",17527,939.37,6.84520943780512
"United Kingdom",17528,3628.5,8.19657461871819
"United Kingdom",17530,2385,7.77695440332244
"United Kingdom",17531,296.7,5.69272152729678
"United Kingdom",17534,223.36,5.40878481957401
"United Kingdom",17535,164.4,5.10230248262208
"United Kingdom",17536,76.5,4.33729074083249
"United Kingdom",17537,897.62,6.79974681616013
"United Kingdom",17538,98.42,4.58924403543783
"United Kingdom",17540,578.9,6.36112975108496
"United Kingdom",17542,170.75,5.1402004984509
"United Kingdom",17545,645.96,6.47073758236087
"United Kingdom",17548,103.3,4.63763737612559
"United Kingdom",17549,148.86,5.00300626693176
"United Kingdom",17550,267.16,5.58784772985743
"United Kingdom",17551,306.84,5.7263264390911
"United Kingdom",17552,930.41,6.83562534921204
"United Kingdom",17553,1487.6,7.30491936205091
"United Kingdom",17554,1952.45,7.57684027319132
"United Kingdom",17555,483.26,6.18055481109731
"United Kingdom",17556,157.9,5.0619619212616
"United Kingdom",17557,541.46,6.29426919482987
"United Kingdom",17560,854.95,6.7510429876946
"United Kingdom",17561,167.62,5.12169951267076
"United Kingdom",17562,1122.38,7.02320670967012
"United Kingdom",17564,454.01,6.11811922423049
"United Kingdom",17566,901.21,6.80373830481255
"United Kingdom",17567,4331.48,8.37366456398143
"United Kingdom",17569,344.14,5.84104855132501
"United Kingdom",17571,1498.51,7.31222656007446
"United Kingdom",17572,226.75,5.42384808899525
"United Kingdom",17573,380.6,5.94174895486205
"United Kingdom",17574,185.65,5.22386318062309
"United Kingdom",17576,3622.68,8.19496936240135
"United Kingdom",17578,143.46,4.96605625069829
"United Kingdom",17579,448.9,6.10680014578789
"United Kingdom",17580,215.72,5.37398127046903
"United Kingdom",17581,11045.04,9.30973673739587
"United Kingdom",17582,175.27,5.16632764208508
"United Kingdom",17584,1242.3,7.12471977921963
"United Kingdom",17585,1133.07,7.03268604199684
"United Kingdom",17588,1240.2,7.12302793591578
"United Kingdom",17589,2404.17,7.78496000862909
"United Kingdom",17590,1479.22,7.29927020080358
"United Kingdom",17591,2225.97,7.70794805465572
"United Kingdom",17593,3927.34,8.27571763091675
"United Kingdom",17594,993.18,6.90091191650013
"United Kingdom",17595,388.79,5.96303935209091
"United Kingdom",17596,2827.93,7.94730027423487
"United Kingdom",17597,2044.37,7.62284495255441
"United Kingdom",17600,161.67,5.08555722061351
"United Kingdom",17601,116.01,4.75367639428732
"United Kingdom",17602,5102.97,8.53757800215192
"United Kingdom",17603,394.72,5.97817665278105
"United Kingdom",17604,309.36,5.73450564729904
"United Kingdom",17608,193.42,5.26486399028882
"United Kingdom",17609,1112.22,7.01411329696905
"United Kingdom",17611,3984.22,8.29009683806341
"United Kingdom",17612,2048.45,7.62483868858555
"United Kingdom",17613,4559.15,8.42489148162437
"United Kingdom",17614,390.07,5.96632621019728
"United Kingdom",17615,329.6,5.79787979803532
"United Kingdom",17616,571.2,6.34773941102537
"United Kingdom",17618,971.58,6.87892361231343
"United Kingdom",17619,218.52,5.38687754352752
"United Kingdom",17620,81.44,4.39986655280221
"United Kingdom",17621,1379.9,7.22976631175751
"United Kingdom",17623,527.05,6.2672954207012
"United Kingdom",17624,843.48,6.73753619097581
"United Kingdom",17625,2047,7.62413058566129
"United Kingdom",17628,75.75,4.32743844438948
"United Kingdom",17629,1814.12,7.50335578063707
"United Kingdom",17630,503.6,6.22178230217019
"United Kingdom",17631,528.33,6.2697210884751
"United Kingdom",17633,1324.84,7.1890469764119
"United Kingdom",17634,2361.97,7.76725129557589
"United Kingdom",17636,285.56,5.65445216463426
"United Kingdom",17637,547.06,6.30455848562045
"United Kingdom",17639,108.5,4.68675017298051
"United Kingdom",17640,621.66,6.43239331949172
"United Kingdom",17642,712.29,6.56848513185726
"United Kingdom",17643,101.55,4.62055128802639
"United Kingdom",17644,2895.64,7.97096143638629
"United Kingdom",17646,1008.39,6.91611027856487
"United Kingdom",17647,133.06,4.89080015431374
"United Kingdom",17648,1797.5,7.4941520895952
"United Kingdom",17649,868.49,6.76675607151009
"United Kingdom",17650,166.08,5.11246959997752
"United Kingdom",17651,3945,8.28020423327997
"United Kingdom",17652,4867.72,8.49038093396508
"United Kingdom",17653,1207.56,7.09635707373324
"United Kingdom",17654,117.55,4.76686377498608
"United Kingdom",17655,2638.94,7.87813260036005
"United Kingdom",17656,1674.69,7.42338335250388
"United Kingdom",17658,595.42,6.3892670388808
"United Kingdom",17659,2999.46,8.0061875514483
"United Kingdom",17660,196,5.27811465923052
"United Kingdom",17663,1802.91,7.49715730515211
"United Kingdom",17664,604.64,6.40463323960118
"United Kingdom",17666,728.16,6.59052080426833
"United Kingdom",17667,2055.51,7.62827927132245
"United Kingdom",17668,347.75,5.85148383080355
"United Kingdom",17669,3406.72,8.13350523054434
"United Kingdom",17670,205.7,5.32641879665891
"United Kingdom",17671,1572.71,7.36055552496823
"United Kingdom",17672,3178.17,8.06406083842872
"United Kingdom",17673,1629.12,7.39579527071397
"United Kingdom",17674,551.04,6.31180740179931
"United Kingdom",17675,20374.28,9.92202860006137
"United Kingdom",17676,1387.68,7.23538856693615
"United Kingdom",17677,16363.23,9.70279202343229
"United Kingdom",17678,298.11,5.69746254591138
"United Kingdom",17679,1992.11,7.59694965750346
"United Kingdom",17680,184.4,5.21710731112249
"United Kingdom",17682,2474.33,7.81372493128431
"United Kingdom",17684,239.41,5.47817756334589
"United Kingdom",17685,3191.53,8.0682557046206
"United Kingdom",17686,5739.46,8.65512040823307
"United Kingdom",17690,4757.95,8.46757218219062
"United Kingdom",17691,290.4,5.67125928295064
"United Kingdom",17692,740.94,6.60791965035779
"United Kingdom",17693,200.47,5.30066460961639
"United Kingdom",17694,283.12,5.64587083603721
"United Kingdom",17695,765.34,6.6403201795348
"United Kingdom",17696,2285.71,7.73443197716485
"United Kingdom",17697,338.95,5.82585260387697
"United Kingdom",17698,154.95,5.04310248423376
"United Kingdom",17700,2534.64,7.83780689410633
"United Kingdom",17701,417.95,6.03536180814516
"United Kingdom",17702,1824.37,7.50899000094001
"United Kingdom",17703,798.74,6.68303548605156
"United Kingdom",17704,885.19,6.78580231123102
"United Kingdom",17705,1823.52,7.50852397810743
"United Kingdom",17706,10504.49,9.25955806379027
"United Kingdom",17707,152.4,5.02650864325255
"United Kingdom",17708,267.08,5.58754823898967
"United Kingdom",17709,137.45,4.92326021461125
"United Kingdom",17711,385.1,5.95350304082086
"United Kingdom",17712,522.91,6.25940936512673
"United Kingdom",17714,153,5.03043792139244
"United Kingdom",17715,326.4,5.78812362308995
"United Kingdom",17716,5655.99,8.6404704395409
"United Kingdom",17718,139.35,4.93698875392796
"United Kingdom",17719,5396.04,8.59342063019862
"United Kingdom",17720,1195.94,7.08668776602808
"United Kingdom",17722,2424.04,7.79319084870322
"United Kingdom",17723,3276.4,8.09450053764145
"United Kingdom",17724,1033,6.94022246911964
"United Kingdom",17725,3439.08,8.14295927273803
"United Kingdom",17727,1060.25,6.9662600083547
"United Kingdom",17728,2876.01,7.96415919588635
"United Kingdom",17730,5298.48,8.57517526595456
"United Kingdom",17731,1240.11,7.12295536434203
"United Kingdom",17732,303.97,5.71692901232609
"United Kingdom",17733,692.19,6.53986048440518
"United Kingdom",17734,700.63,6.55197993028624
"United Kingdom",17735,13110.02,9.48113210230959
"United Kingdom",17736,377.44,5.93341161565936
"United Kingdom",17737,168.24,5.12539153139444
"United Kingdom",17738,1879.05,7.53852160895831
"United Kingdom",17739,2791.35,7.93428062875535
"United Kingdom",17742,355.11,5.87242760063391
"United Kingdom",17744,2322.4,7.75035641271042
"United Kingdom",17746,110.25,4.70275051432696
"United Kingdom",17747,71.4,4.26829786934554
"United Kingdom",17749,674.52,6.51400132680198
"United Kingdom",17750,1797.57,7.4941910318133
"United Kingdom",17752,80.64,4.38999480432306
"United Kingdom",17754,1772.26,7.480010847264
"United Kingdom",17757,5605.29,8.6314660736861
"United Kingdom",17758,3456.7,8.14806965571051
"United Kingdom",17759,834.99,6.72741974873124
"United Kingdom",17760,287.59,5.66153585472778
"United Kingdom",17761,712.78,6.56917281740156
"United Kingdom",17763,15,2.70805020110221
"United Kingdom",17764,818.82,6.70786427947808
"United Kingdom",17765,371.88,5.91857122158766
"United Kingdom",17767,271.2,5.60285655606624
"United Kingdom",17768,2273.18,7.72893501121428
"United Kingdom",17769,3997.98,8.29354451254658
"United Kingdom",17770,1143.27,7.04164785637159
"United Kingdom",17771,245.81,5.50455887978689
"United Kingdom",17772,182.77,5.20822853176635
"United Kingdom",17774,1225.41,7.11103076085888
"United Kingdom",17775,56.4,4.03246915850401
"United Kingdom",17777,665.86,6.50107943823292
"United Kingdom",17779,658.57,6.49007081773563
"United Kingdom",17781,188.02,5.2365483401504
"United Kingdom",17783,283.47,5.64710629746264
"United Kingdom",17785,131.94,4.88234727379472
"United Kingdom",17786,278.74,5.63027944769136
"United Kingdom",17787,1865.19,7.53111820356444
"United Kingdom",17788,1117.9,7.01920720427628
"United Kingdom",17789,225.9,5.42009242347396
"United Kingdom",17790,1965.55,7.58352738335799
"United Kingdom",17791,106.1,4.66438204561994
